BookingID,BookingDate,CheckInDate,HotelName,Region,City,RoomType,CustomerType,BookingSource,MealPlan,Guests,NightsStayed,BookingLeadDays,RoomRate,DiscountPercent,ExtraServices,TotalBookingValue,PaymentMethod,BookingStatus,CustomerRating,Performance_Score
HB1579,18-12-2025,14-01-2026,Blue Bay Resort,EAST,Guwahati,Family,Leisure,Booking Portal,Breakfast,2,4,27,7282,10,1000,30815,Credit Card,Checked-out,4,0.68978
HB1580,30-01-2025,25-05-2025,Mountain View Resort,EAST,Kolkata,Deluxe,Business,Booking Portal,Room Only,2,4,115,6033,0,1500,25632,Debit Card,Checked-out,4.5,0.667584
HB1581,13-03-2025,21-05-2025,Grand Horizon Hotel,SOUTH,Kochi,Standard,Leisure,Mobile App,Room Only,2,4,69,2339,25,1000,8017,Debit Card,Checked-in,4.7,0.472204
HB1582,24-04-2025,11-08-2025,Green Valley Inn,WEST,Goa,Suite,Family,Travel Agent,Breakfast,2,7,109,9655,5,1000,71506,UPI,Checked-out,4.3,1.202072
HB1583,11-04-2025,12-06-2025,Metro Heights,NORTH,Chandigarh,Standard,Leisure,Travel Agent,Half Board,2,1,62,3044,0,500,5344,UPI,Checked-in,4.7,0.440128
HB1584,26-05-2025,25-08-2025,Silver Oak Resort,SOUTH,Kochi,Standard,Couple,Mobile App,Breakfast,3,5,91,2529,0,2500,21895,UPI,Checked-out,3.5,0.54274
HB1585,04-07-2025,13-10-2025,Sunrise Palace,SOUTH,Bengaluru,Suite,Family,Booking Portal,Breakfast,3,2,101,13199,5,1000,28778,UPI,Checked-out,4.5,0.705336
HB1586,06-08-2025,18-11-2025,Golden Sands Hotel,NORTH,Chandigarh,Executive,Couple,Booking Portal,Half Board,2,5,104,5161,15,0,30934,Credit Card,Cancelled,4.3,0.715208
HB1587,07-03-2025,21-03-2025,Urban Nest Hotel,WEST,Ahmedabad,Suite,Leisure,Website,Room Only,3,2,14,8937,10,2500,18587,UPI,Confirmed,4.2,0.559044
HB1588,16-06-2025,20-08-2025,Mountain View Resort,EAST,Guwahati,Family,Business,Website,Room Only,1,3,65,8016,15,1000,21441,Cash,Checked-in,4.8,0.641292
HB1589,04-01-2025,02-04-2025,Lakeview Grand,NORTH,Jaipur,Executive,Business,Booking Portal,Room Only,2,3,88,5642,0,0,16926,UPI,Confirmed,4.1,0.531112
HB1590,17-02-2025,21-05-2025,Sunrise Palace,NORTH,Chandigarh,Standard,Family,Website,Room Only,4,3,93,2484,0,0,7452,Debit Card,Checked-out,3.7,0.385424
HB1591,29-07-2025,27-09-2025,Mountain View Resort,SOUTH,Chennai,Standard,Solo,Travel Agent,Breakfast,3,2,60,2294,0,0,7288,Credit Card,Checked-out,3.5,0.367456
HB1592,14-01-2025,07-03-2025,Urban Nest Hotel,NORTH,Jaipur,Family,Business,Travel Agent,Breakfast,4,4,52,5632,5,500,29102,Credit Card,Confirmed,4.3,0.693224
HB1593,12-05-2025,19-07-2025,Lakeview Grand,WEST,Ahmedabad,Deluxe,Solo,Website,Breakfast,2,3,68,4732,10,0,15476,Debit Card,Checked-out,4.6,0.553712
HB1594,04-12-2025,18-01-2026,Urban Nest Hotel,NORTH,Delhi,Deluxe,Family,Booking Portal,Breakfast,3,4,45,3233,0,1500,19832,Credit Card,Confirmed,3.5,0.517984
HB1595,28-10-2025,03-11-2025,Urban Nest Hotel,NORTH,Jaipur,Deluxe,Leisure,Booking Portal,Room Only,3,5,6,4779,0,500,24395,UPI,Checked-out,4,0.61274
HB1596,17-02-2025,10-05-2025,Urban Nest Hotel,CENTRAL,Nagpur,Standard,Business,Travel Agent,Room Only,3,4,82,2426,10,500,9234,Cash,Checked-in,4.2,0.446808
HB1597,05-06-2025,07-06-2025,City Central Hotel,SOUTH,Kochi,Family,Family,Website,Breakfast,5,7,2,4813,20,500,43203,Net Banking,Checked-out,3.2,0.774436
HB1598,21-06-2025,11-09-2025,Crown Plaza Residency,WEST,Ahmedabad,Standard,Family,Website,Breakfast,2,1,82,2508,5,1500,4783,Debit Card,Confirmed,2.9,0.289396
HB1599,16-04-2025,21-04-2025,Royal Orchid Suites,WEST,Ahmedabad,Deluxe,Solo,Website,Breakfast,4,4,5,5907,0,1000,31828,Credit Card,Checked-out,4,0.701936
HB1600,30-05-2025,13-09-2025,Golden Sands Hotel,WEST,Mumbai,Deluxe,Couple,Website,Room Only,4,4,106,2937,0,0,11748,UPI,Checked-out,3.9,0.452976
HB1601,09-02-2025,29-05-2025,Pearl Garden Hotel,NORTH,Delhi,Family,Couple,Website,Breakfast,2,3,109,8421,0,500,28463,Debit Card,Checked-out,3.3,0.605556
HB1602,02-11-2025,06-11-2025,Blue Bay Resort,SOUTH,Chennai,Suite,Business,Website,Breakfast,2,3,4,12560,0,2500,42880,UPI,Confirmed,3.8,0.81856
HB1603,25-04-2025,12-06-2025,Lakeview Grand,CENTRAL,Bhopal,Executive,Solo,Booking Portal,Room Only,2,6,48,5969,15,500,30942,Debit Card,Checked-in,4.5,0.731304
HB1604,07-10-2025,03-01-2026,Urban Nest Hotel,SOUTH,Chennai,Standard,Couple,Walk-in,Breakfast,2,3,88,2025,5,1000,9471,Net Banking,Checked-out,4.5,0.473652
HB1605,27-04-2025,21-05-2025,Pearl Garden Hotel,EAST,Guwahati,Standard,Leisure,Website,Room Only,5,3,24,2512,15,1000,7406,Credit Card,Checked-in,4.6,0.456872
HB1606,09-10-2025,03-01-2026,Grand Horizon Hotel,NORTH,Chandigarh,Executive,Couple,Mobile App,Breakfast,3,2,86,7318,0,500,17836,Debit Card,Checked-in,3.8,0.518032
HB1607,24-06-2025,27-06-2025,Blue Bay Resort,EAST,Kolkata,Deluxe,Couple,Travel Agent,Breakfast,2,1,3,3095,10,0,3686,Debit Card,Checked-out,4.1,0.372232
HB1608,22-05-2025,16-08-2025,Golden Sands Hotel,EAST,Guwahati,Deluxe,Business,Website,Breakfast,5,7,86,5136,5,0,49904,UPI,Checked-in,3.9,0.910848
HB1609,08-10-2025,19-10-2025,Silver Oak Resort,WEST,Goa,Standard,Leisure,Website,Half Board,2,4,11,3234,0,0,20136,Credit Card,Checked-in,5,0.641632
HB1610,21-03-2025,16-06-2025,Metro Heights,NORTH,Lucknow,Standard,Couple,Mobile App,Half Board,3,3,87,2472,15,500,14904,Debit Card,Checked-out,4.8,0.562848
HB1611,14-06-2025,06-10-2025,City Central Hotel,EAST,Kolkata,Executive,Couple,Mobile App,Room Only,3,1,114,7321,0,0,7321,Cash,Cancelled,4.2,0.423852
HB1612,14-05-2025,06-07-2025,Crown Plaza Residency,CENTRAL,Nagpur,Family,Solo,Booking Portal,Room Only,2,7,53,7564,0,0,52948,UPI,Checked-out,3.3,0.899376
HB1613,10-11-2025,30-11-2025,Royal Orchid Suites,WEST,Ahmedabad,Deluxe,Solo,Mobile App,Breakfast,3,6,20,5206,0,500,39836,Debit Card,Confirmed,4.1,0.806032
HB1614,13-06-2025,17-08-2025,Crown Plaza Residency,NORTH,Delhi,Deluxe,Family,Walk-in,Breakfast,2,4,65,3153,10,1000,15951,Debit Card,Checked-out,3.1,0.439412
HB1615,27-01-2025,13-05-2025,Pearl Garden Hotel,WEST,Pune,Family,Leisure,Website,Half Board,4,5,106,5279,0,1000,45395,Credit Card,Checked-out,4,0.86474
HB1616,20-03-2025,01-07-2025,Blue Bay Resort,CENTRAL,Bhopal,Family,Family,Mobile App,Breakfast,3,4,103,8166,0,0,38064,Credit Card,Checked-out,4.6,0.824768
HB1617,22-03-2025,05-07-2025,The Palm Residency,SOUTH,Kochi,Suite,Leisure,Booking Portal,Breakfast,3,2,105,9271,10,4000,23388,UPI,Confirmed,4.8,0.664656
HB1618,19-09-2025,13-01-2026,Royal Orchid Suites,EAST,Bhubaneswar,Deluxe,Leisure,Website,Half Board,3,7,116,4538,0,0,50666,UPI,Checked-in,4.1,0.935992
HB1619,08-08-2025,05-10-2025,Royal Orchid Suites,WEST,Pune,Executive,Family,Website,Room Only,4,4,58,7300,10,4000,30280,Debit Card,Checked-in,3.8,0.66736
HB1620,21-03-2025,12-05-2025,City Central Hotel,SOUTH,Hyderabad,Deluxe,Business,Website,Full Board,3,1,52,5638,0,0,9538,Net Banking,Checked-in,4.8,0.498456
HB1621,25-03-2025,29-06-2025,Green Valley Inn,NORTH,Delhi,Family,Leisure,Booking Portal,Room Only,4,2,96,4888,10,500,9298,Credit Card,Cancelled,3.6,0.399576
HB1622,05-06-2025,11-09-2025,Pearl Garden Hotel,NORTH,Jaipur,Suite,Family,Travel Agent,Breakfast,4,7,98,11414,15,0,80513,Credit Card,Checked-in,4.1,1.294156
HB1623,03-12-2025,15-12-2025,Urban Nest Hotel,NORTH,Chandigarh,Standard,Leisure,Booking Portal,Half Board,1,1,12,3239,0,0,4139,UPI,Checked-in,2.4,0.241668
HB1624,24-10-2025,15-12-2025,The Palm Residency,EAST,Bhubaneswar,Deluxe,Leisure,Website,Breakfast,4,7,52,5960,0,500,54820,UPI,Checked-out,4.3,1.00184
HB1625,15-04-2025,22-05-2025,Pearl Garden Hotel,EAST,Bhubaneswar,Deluxe,Leisure,Travel Agent,Half Board,2,5,37,4347,10,0,28562,Cash,Checked-out,3.6,0.630744
HB1626,16-12-2025,02-01-2026,The Palm Residency,CENTRAL,Indore,Deluxe,Leisure,Website,Half Board,4,3,17,3136,15,2500,21297,Debit Card,Cancelled,4.8,0.639564
HB1627,08-06-2025,26-09-2025,Urban Nest Hotel,SOUTH,Kochi,Deluxe,Leisure,Website,Breakfast,3,1,110,4860,15,2500,7981,Debit Card,Checked-out,3.9,0.407772
HB1628,16-05-2025,27-08-2025,Silver Oak Resort,EAST,Guwahati,Standard,Business,Website,Room Only,1,6,103,3051,0,2500,20806,Credit Card,Cancelled,4,0.569672
HB1629,24-03-2025,09-07-2025,Crown Plaza Residency,WEST,Pune,Deluxe,Solo,Travel Agent,Full Board,4,2,107,5140,5,4000,24166,Cash,Confirmed,4.5,0.649992
HB1630,28-06-2025,03-07-2025,Silver Oak Resort,EAST,Bhubaneswar,Deluxe,Business,Booking Portal,Full Board,3,3,5,3170,0,0,21210,Net Banking,Checked-out,3.2,0.51052
HB1631,29-09-2025,24-12-2025,Crown Plaza Residency,CENTRAL,Bhopal,Executive,Business,Travel Agent,Half Board,4,5,86,8678,25,0,50542,Debit Card,Confirmed,3.8,0.910504
HB1632,24-01-2025,08-02-2025,Golden Sands Hotel,EAST,Bhubaneswar,Deluxe,Leisure,Walk-in,Room Only,2,4,15,2846,10,0,10246,Debit Card,Confirmed,3.8,0.426952
HB1633,30-09-2025,21-01-2026,Blue Bay Resort,WEST,Ahmedabad,Deluxe,Leisure,Walk-in,Full Board,2,2,113,5425,10,4000,18965,Debit Card,Checked-in,3.5,0.50758
HB1634,01-05-2025,18-07-2025,The Palm Residency,SOUTH,Chennai,Deluxe,Business,Website,Room Only,3,2,78,4817,20,4000,11707,UPI,Confirmed,4.4,0.492484
HB1635,25-02-2025,07-06-2025,Urban Nest Hotel,CENTRAL,Raipur,Executive,Business,Booking Portal,Room Only,2,3,102,4703,0,500,14609,Net Banking,Confirmed,5,0.575308
HB1636,15-12-2025,04-01-2026,Silver Oak Resort,WEST,Pune,Standard,Leisure,Mobile App,Full Board,4,4,20,2683,15,500,30422,Net Banking,Cancelled,3.6,0.653064
HB1637,20-07-2025,27-10-2025,Blue Bay Resort,SOUTH,Bengaluru,Deluxe,Leisure,Website,Breakfast,3,3,99,4605,20,0,15102,Debit Card,Checked-out,4,0.501224
HB1638,16-03-2025,28-06-2025,The Palm Residency,EAST,Bhubaneswar,Standard,Leisure,Mobile App,Half Board,2,3,104,2499,5,0,12522,UPI,Cancelled,2.6,0.358264
HB1639,06-03-2025,14-06-2025,The Palm Residency,SOUTH,Hyderabad,Standard,Business,Mobile App,Room Only,1,4,100,2584,10,4000,13302,Credit Card,Checked-out,4.5,0.519624
HB1640,27-08-2025,23-11-2025,Blue Bay Resort,EAST,Patna,Suite,Leisure,Walk-in,Half Board,3,3,88,13264,20,2500,42434,UPI,Cancelled,3.5,0.789208
HB1641,22-06-2025,30-06-2025,Lakeview Grand,WEST,Mumbai,Standard,Family,Mobile App,Room Only,3,1,8,3002,15,0,2552,Credit Card,Checked-in,2.9,0.262624
HB1642,10-10-2025,17-10-2025,The Palm Residency,CENTRAL,Nagpur,Suite,Family,Booking Portal,Breakfast,2,3,7,10151,0,4000,37153,Net Banking,Confirmed,4.3,0.789836
HB1643,12-11-2025,21-11-2025,Crown Plaza Residency,WEST,Mumbai,Standard,Family,Website,Room Only,3,1,9,3248,0,1000,4248,Debit Card,Checked-out,4.2,0.386976
HB1644,25-10-2025,16-01-2026,Metro Heights,WEST,Ahmedabad,Deluxe,Leisure,Mobile App,Breakfast,1,7,83,5290,5,1000,39328,Debit Card,Checked-out,4.1,0.799936
HB1645,24-11-2025,01-02-2026,Green Valley Inn,SOUTH,Kochi,Family,Leisure,Booking Portal,Breakfast,5,1,69,7171,0,1000,10421,Cash,Cancelled,2.7,0.341052
HB1646,13-10-2025,22-12-2025,Blue Bay Resort,WEST,Ahmedabad,Deluxe,Business,Website,Half Board,3,1,70,2977,0,1000,6677,Net Banking,Checked-out,4.5,0.440124
HB1647,02-09-2025,05-10-2025,Lakeview Grand,SOUTH,Chennai,Standard,Leisure,Walk-in,Breakfast,3,2,33,2769,0,0,8238,UPI,Checked-in,3.2,0.354856
HB1648,08-10-2025,27-11-2025,Royal Orchid Suites,EAST,Kolkata,Executive,Family,Website,Breakfast,4,7,50,5657,10,4000,52239,Credit Card,Checked-out,4,0.946868
HB1649,12-07-2025,05-09-2025,Royal Orchid Suites,WEST,Mumbai,Suite,Business,Website,Breakfast,4,2,55,9087,0,1000,22774,UPI,Checked-out,3.9,0.585288
HB1650,28-01-2025,16-04-2025,Silver Oak Resort,WEST,Pune,Standard,Couple,Mobile App,Breakfast,4,2,78,2503,10,0,8105,Debit Card,Confirmed,4.3,0.44126
HB1651,10-01-2025,02-05-2025,Mountain View Resort,EAST,Guwahati,Standard,Business,Booking Portal,Room Only,2,3,112,2227,0,0,6681,Net Banking,Checked-out,4,0.400172
HB1652,12-08-2025,10-12-2025,Silver Oak Resort,WEST,Mumbai,Family,Couple,Mobile App,Breakfast,2,1,120,5593,25,0,5095,Debit Card,Checked-in,3.1,0.30914
HB1653,07-10-2025,15-01-2026,Silver Oak Resort,EAST,Bhubaneswar,Standard,Couple,Booking Portal,Room Only,3,5,100,1940,5,1000,10215,Debit Card,Confirmed,5,0.52258
HB1654,16-08-2025,30-09-2025,Mountain View Resort,SOUTH,Chennai,Suite,Leisure,Booking Portal,Room Only,3,7,45,11945,10,1500,76754,Net Banking,Checked-in,3.6,1.209048
HB1655,16-12-2025,12-01-2026,Urban Nest Hotel,SOUTH,Kochi,Suite,Solo,Travel Agent,Breakfast,3,2,27,11698,0,0,26096,Credit Card,Checked-out,4.6,0.681152
HB1656,22-05-2025,31-08-2025,Royal Orchid Suites,SOUTH,Bengaluru,Standard,Business,Travel Agent,Room Only,4,7,101,2075,5,500,14299,Debit Card,Checked-in,3.8,0.475588
HB1657,12-12-2025,03-03-2026,Mountain View Resort,WEST,Pune,Deluxe,Couple,Booking Portal,Room Only,3,2,81,5388,10,1500,11198,UPI,Checked-in,3.6,0.422376
HB1658,31-07-2025,16-08-2025,Green Valley Inn,WEST,Goa,Suite,Couple,Travel Agent,Room Only,3,1,16,7416,5,1000,8045,Credit Card,Checked-in,4.2,0.43254
HB1659,21-08-2025,09-12-2025,Blue Bay Resort,NORTH,Delhi,Standard,Couple,Mobile App,Half Board,3,3,110,2433,10,0,14669,Debit Card,Checked-out,4,0.496028
HB1660,22-07-2025,15-10-2025,Sunrise Palace,WEST,Goa,Executive,Family,Travel Agent,Breakfast,4,2,85,6427,20,0,13883,Net Banking,Checked-out,5,0.566596
HB1661,12-11-2025,20-12-2025,Royal Orchid Suites,WEST,Ahmedabad,Standard,Family,Mobile App,Breakfast,1,5,38,2325,0,1000,14875,Credit Card,Checked-out,3.2,0.4345
HB1662,17-10-2025,19-11-2025,Blue Bay Resort,SOUTH,Bengaluru,Deluxe,Business,Booking Portal,Room Only,5,2,33,3871,0,0,7742,Debit Card,Confirmed,4,0.412904
HB1663,21-10-2025,27-01-2026,City Central Hotel,WEST,Mumbai,Deluxe,Solo,Travel Agent,Breakfast,4,2,98,5233,25,2500,13950,Net Banking,Confirmed,3.8,0.4714
HB1664,19-08-2025,21-11-2025,Royal Orchid Suites,CENTRAL,Bhopal,Deluxe,Leisure,Mobile App,Room Only,3,4,94,4299,15,1000,15617,Net Banking,Checked-out,4.7,0.563404
HB1665,01-02-2025,10-05-2025,Green Valley Inn,WEST,Pune,Deluxe,Business,Website,Breakfast,5,2,98,3184,10,2500,12731,Net Banking,Checked-in,4.1,0.480772
HB1666,31-03-2025,08-04-2025,Silver Oak Resort,WEST,Mumbai,Standard,Solo,Walk-in,Breakfast,1,3,8,2749,10,0,8772,Credit Card,Checked-out,4.4,0.457264
HB1667,04-06-2025,05-07-2025,City Central Hotel,EAST,Guwahati,Standard,Leisure,Mobile App,Full Board,2,4,31,2772,20,500,19770,Debit Card,Cancelled,3.9,0.54924
HB1668,10-01-2025,27-01-2025,Metro Heights,SOUTH,Kochi,Deluxe,Leisure,Mobile App,Breakfast,2,5,17,4390,0,0,26450,Debit Card,Checked-in,4.6,0.6854
HB1669,20-09-2025,21-12-2025,Urban Nest Hotel,WEST,Ahmedabad,Family,Business,Website,Room Only,3,5,92,5815,5,4000,31621,Credit Card,Checked-in,3.8,0.683452
HB1670,13-07-2025,12-10-2025,Silver Oak Resort,SOUTH,Bengaluru,Standard,Couple,Website,Half Board,4,2,91,3950,5,1000,15705,Credit Card,Checked-in,4.9,0.58046
HB1671,11-06-2025,18-09-2025,The Palm Residency,NORTH,Jaipur,Standard,Solo,Website,Breakfast,2,3,99,2744,0,2500,13432,UPI,Checked-out,3.5,0.441184
HB1672,17-10-2025,17-12-2025,Royal Orchid Suites,NORTH,Lucknow,Executive,Business,Travel Agent,Full Board,2,2,61,5437,5,2500,18030,UPI,Checked-out,3.9,0.52836
HB1673,09-07-2025,08-10-2025,Crown Plaza Residency,WEST,Mumbai,Standard,Couple,Travel Agent,Room Only,2,4,91,3073,10,2500,13563,Credit Card,Cancelled,3.6,0.450756
HB1674,26-08-2025,14-09-2025,Green Valley Inn,SOUTH,Kochi,Deluxe,Family,Website,Breakfast,3,2,19,2929,5,1000,9265,Credit Card,Checked-in,4,0.43118
HB1675,20-10-2025,20-11-2025,Grand Horizon Hotel,WEST,Ahmedabad,Executive,Leisure,Travel Agent,Breakfast,2,2,31,4463,10,1500,11333,Debit Card,Checked-in,4.3,0.479996
HB1676,06-06-2025,08-08-2025,Golden Sands Hotel,CENTRAL,Nagpur,Executive,Business,Website,Room Only,2,3,63,6475,10,0,17482,UPI,Checked-out,4.6,0.577784
HB1677,16-06-2025,13-10-2025,Mountain View Resort,SOUTH,Kochi,Executive,Family,Mobile App,Breakfast,2,1,119,6392,10,1000,7653,Cash,Checked-out,4.6,0.459836
HB1678,02-05-2025,11-05-2025,Lakeview Grand,CENTRAL,Bhopal,Standard,Leisure,Travel Agent,Room Only,3,4,9,2277,15,500,8242,Cash,Checked-in,4.9,0.490904
HB1679,01-08-2025,16-08-2025,Lakeview Grand,NORTH,Chandigarh,Standard,Leisure,Walk-in,Breakfast,4,3,15,2601,15,0,12033,Net Banking,Confirmed,4.1,0.472396
HB1680,11-07-2025,09-08-2025,City Central Hotel,CENTRAL,Indore,Standard,Leisure,Mobile App,Breakfast,3,3,29,2029,15,1000,10224,UPI,Cancelled,4.3,0.466688
HB1681,19-03-2025,14-05-2025,Silver Oak Resort,SOUTH,Chennai,Deluxe,Business,Walk-in,Room Only,1,2,56,5228,0,2500,12956,UPI,Checked-in,5,0.555472
HB1682,21-06-2025,11-08-2025,Pearl Garden Hotel,NORTH,Lucknow,Deluxe,Business,Mobile App,Breakfast,2,1,51,5012,0,2500,8412,UPI,Confirmed,2.8,0.324944
HB1683,09-11-2025,28-11-2025,Silver Oak Resort,WEST,Pune,Executive,Business,Website,Room Only,3,3,19,7991,10,500,22076,Credit Card,Checked-out,4.9,0.656912
HB1684,04-12-2025,14-12-2025,Pearl Garden Hotel,SOUTH,Hyderabad,Executive,Business,Booking Portal,Half Board,3,3,10,5921,10,0,24087,Credit Card,Confirmed,4.1,0.617044
HB1685,24-02-2025,02-05-2025,Royal Orchid Suites,WEST,Mumbai,Suite,Leisure,Travel Agent,Half Board,4,2,67,9667,20,0,22667,Net Banking,Confirmed,4.3,0.616004
HB1686,23-08-2025,06-11-2025,Urban Nest Hotel,WEST,Ahmedabad,Deluxe,Leisure,Booking Portal,Room Only,2,2,75,4651,0,2500,11802,Cash,Cancelled,3.6,0.429624
HB1687,16-03-2025,17-05-2025,Mountain View Resort,NORTH,Jaipur,Suite,Family,Mobile App,Half Board,2,2,62,12310,10,0,25758,Net Banking,Checked-in,3.6,0.597096
HB1688,17-05-2025,07-06-2025,Silver Oak Resort,CENTRAL,Indore,Family,Couple,Mobile App,Half Board,2,5,21,5700,0,0,37500,Credit Card,Confirmed,3.8,0.754
HB1689,12-08-2025,23-10-2025,Sunrise Palace,CENTRAL,Bhopal,Executive,Family,Booking Portal,Breakfast,3,6,72,5698,5,0,40579,Net Banking,Checked-out,4.1,0.814948
HB1690,27-06-2025,14-09-2025,Urban Nest Hotel,CENTRAL,Nagpur,Suite,Family,Mobile App,Breakfast,4,3,79,9370,0,2500,36010,UPI,Confirmed,4.2,0.76812
HB1691,20-03-2025,16-05-2025,City Central Hotel,CENTRAL,Nagpur,Executive,Business,Booking Portal,Room Only,3,1,57,6217,0,500,6717,Net Banking,Confirmed,4.1,0.408604
HB1692,15-04-2025,19-05-2025,Blue Bay Resort,WEST,Goa,Standard,Solo,Booking Portal,Room Only,2,3,34,3173,0,1500,11019,Credit Card,Checked-out,3.8,0.436228
HB1693,03-02-2025,27-02-2025,Royal Orchid Suites,EAST,Kolkata,Standard,Family,Mobile App,Breakfast,2,1,24,2262,10,0,2936,Credit Card,Checked-out,3.4,0.307232
HB1694,05-12-2025,14-12-2025,Blue Bay Resort,EAST,Kolkata,Family,Solo,Mobile App,Half Board,2,4,9,5130,5,500,27194,Credit Card,Checked-in,3.6,0.614328
HB1695,23-07-2025,06-08-2025,Silver Oak Resort,SOUTH,Chennai,Suite,Business,Booking Portal,Breakfast,2,2,14,8230,10,1500,18114,UPI,Checked-out,4.4,0.569368
HB1696,02-12-2025,12-12-2025,The Palm Residency,SOUTH,Bengaluru,Standard,Couple,Travel Agent,Room Only,5,5,10,2733,15,500,12115,UPI,Cancelled,4,0.46538
HB1697,02-09-2025,08-09-2025,Blue Bay Resort,CENTRAL,Raipur,Family,Leisure,Booking Portal,Room Only,4,3,6,6533,5,2500,21119,Net Banking,Checked-out,3.5,0.533428
HB1698,19-03-2025,25-04-2025,Silver Oak Resort,SOUTH,Bengaluru,Deluxe,Couple,Website,Room Only,2,3,37,3403,15,1500,10178,Credit Card,Confirmed,2.8,0.346136
HB1699,15-07-2025,05-11-2025,Royal Orchid Suites,WEST,Ahmedabad,Standard,Family,Website,Half Board,3,1,113,3509,5,500,6534,Credit Card,Checked-out,3.3,0.342408
HB1700,24-05-2025,05-08-2025,Urban Nest Hotel,WEST,Ahmedabad,Deluxe,Family,Travel Agent,Breakfast,3,1,73,5245,15,1000,6808,Debit Card,Checked-out,5,0.481696
HB1701,12-05-2025,18-06-2025,Mountain View Resort,CENTRAL,Nagpur,Family,Family,Booking Portal,Half Board,2,3,37,6776,10,1500,25195,Debit Card,Checked-in,5,0.70234
HB1702,16-01-2025,11-03-2025,Sunrise Palace,WEST,Mumbai,Family,Business,Mobile App,Room Only,3,1,54,7145,0,1500,8645,Credit Card,Checked-in,4.1,0.43174
HB1703,19-09-2025,17-10-2025,Royal Orchid Suites,SOUTH,Chennai,Deluxe,Leisure,Website,Breakfast,2,2,28,5817,0,500,13934,UPI,Checked-out,3.5,0.447208
HB1704,08-03-2025,09-05-2025,The Palm Residency,WEST,Ahmedabad,Deluxe,Leisure,Booking Portal,Breakfast,2,5,62,4295,15,500,23254,Credit Card,Checked-in,4.1,0.607048
HB1705,07-06-2025,28-06-2025,Sunrise Palace,SOUTH,Bengaluru,Deluxe,Family,Booking Portal,Full Board,2,1,21,5219,0,0,7819,Debit Card,Checked-in,3.4,0.365828
HB1706,02-05-2025,18-05-2025,Metro Heights,WEST,Ahmedabad,Executive,Business,Walk-in,Room Only,2,3,16,4979,0,1000,15937,Credit Card,Checked-out,5,0.591244
HB1707,04-12-2025,23-01-2026,Royal Orchid Suites,WEST,Pune,Standard,Solo,Website,Half Board,3,3,50,2799,0,1000,17497,Credit Card,Checked-out,3.4,0.481964
HB1708,28-05-2025,25-08-2025,Royal Orchid Suites,WEST,Mumbai,Deluxe,Business,Travel Agent,Room Only,2,6,89,4713,0,0,28278,Credit Card,Checked-out,3.9,0.651336
HB1709,22-03-2025,04-07-2025,Golden Sands Hotel,EAST,Bhubaneswar,Family,Couple,Travel Agent,Breakfast,3,3,104,5428,0,2500,22834,Debit Card,Checked-in,3.5,0.554008
HB1710,27-06-2025,25-09-2025,Sunrise Palace,WEST,Pune,Suite,Business,Booking Portal,Half Board,2,2,90,11226,5,500,25429,Credit Card,Confirmed,4.2,0.641148
HB1711,06-11-2025,13-12-2025,Golden Sands Hotel,SOUTH,Kochi,Deluxe,Solo,Walk-in,Room Only,1,2,37,4139,15,0,7036,Credit Card,Confirmed,4.1,0.412432
HB1712,10-06-2025,27-08-2025,Green Valley Inn,EAST,Guwahati,Deluxe,Couple,Mobile App,Room Only,2,7,78,5289,20,0,29618,UPI,Checked-out,4.1,0.683416
HB1713,15-09-2025,13-11-2025,Blue Bay Resort,SOUTH,Kochi,Deluxe,Couple,Mobile App,Room Only,3,4,59,5155,5,0,19589,Credit Card,Checked-out,4,0.555068
HB1714,11-05-2025,06-08-2025,Green Valley Inn,NORTH,Lucknow,Executive,Family,Booking Portal,Room Only,3,2,87,4515,5,2500,11078,UPI,Checked-out,4.3,0.476936
HB1715,20-11-2025,02-03-2026,Green Valley Inn,WEST,Mumbai,Standard,Family,Travel Agent,Breakfast,1,1,102,2507,0,2500,5457,Credit Card,Checked-in,4.1,0.393484
HB1716,08-09-2025,15-11-2025,Grand Horizon Hotel,WEST,Pune,Family,Leisure,Booking Portal,Breakfast,2,2,68,7052,0,4000,19904,Credit Card,Checked-out,4.9,0.630848
HB1717,08-02-2025,16-04-2025,Royal Orchid Suites,CENTRAL,Nagpur,Deluxe,Solo,Website,Room Only,3,3,67,5332,15,500,14097,Debit Card,Checked-out,3.5,0.449164
HB1718,16-06-2025,14-07-2025,Silver Oak Resort,EAST,Patna,Executive,Leisure,Website,Breakfast,2,2,28,4978,20,1000,10765,UPI,Checked-in,3.7,0.42518
HB1719,05-09-2025,23-12-2025,Golden Sands Hotel,WEST,Pune,Standard,Business,Walk-in,Breakfast,4,7,109,2981,5,0,32424,UPI,Confirmed,4.5,0.749088
HB1720,21-01-2025,13-05-2025,Green Valley Inn,WEST,Ahmedabad,Deluxe,Solo,Booking Portal,Breakfast,2,1,112,6206,0,500,7606,Cash,Checked-out,4.1,0.419272
HB1721,07-09-2025,21-12-2025,Metro Heights,CENTRAL,Raipur,Deluxe,Couple,Mobile App,Room Only,3,3,105,3474,5,500,10401,Cash,Confirmed,4.7,0.500812
HB1722,29-07-2025,29-09-2025,Grand Horizon Hotel,WEST,Mumbai,Deluxe,Family,Travel Agent,Half Board,4,1,62,4300,10,4000,11470,UPI,Confirmed,3.7,0.43364
